0;0;0;0;0;1;0;9;1;0;1;0;1500
0;0;1;0;1;0;0;17;1;0;1;0;1525
1;0;0;0;0;1;0;9;0;0;1;0;1530
0;0;0;0;0;0;0;5;0;0;1;1;1530
0;0;0;0;0;0;0;5;0;1;1;1;1535
1;0;0;0;0;1;0;5;1;0;1;0;1540
1;0;0;0;1;0;0;3;1;0;1;1;1540
0;0;0;0;0;0;0;5;0;0;1;0;1549
1;0;0;1;0;0;0;5;1;0;1;0;1550
1;0;0;0;0;1;0;5;1;0;1;1;1550
1;0;0;1;0;0;0;4;0;0;1;0;1550
1;0;0;1;0;0;0;5;1;0;1;0;1550
1;0;0;0;0;1;0;5;1;0;2;1;1550
1;0;0;1;0;0;0;5;0;0;1;0;1550
1;0;0;0;0;1;0;5;1;0;1;0;1550
1;0;0;1;0;0;0;3;1;0;1;1;1550
1;0;0;1;0;0;0;5;1;0;1;0;1550
0;1;0;0;0;0;1;2;0;1;3;0;1550
0;1;0;0;0;1;0;9;0;0;1;1;1550
0;1;0;0;1;0;0;9;0;0;1;1;1550
0;1;0;1;0;0;0;4;0;0;2;0;1550
0;0;1;1;0;0;0;2;0;1;2;0;1550
0;0;1;0;0;0;1;1;1;1;1;0;1550
0;0;1;1;0;0;0;1;1;1;1;0;1550
0;0;1;1;0;0;0;4;0;0;1;0;1550
0;0;0;1;0;0;0;5;0;0;1;1;1550
0;0;0;0;0;1;0;5;1;0;2;0;1550
0;0;0;1;0;0;0;6;1;0;2;0;1550
0;0;0;0;0;1;0;5;0;1;1;1;1550
0;0;0;1;0;0;0;5;0;0;1;1;1550
0;0;0;1;0;0;0;5;0;0;1;0;1550
0;0;0;0;0;1;0;5;0;0;1;0;1550
0;0;0;1;0;0;0;5;0;0;1;1;1555
0;0;0;0;1;0;0;16;0;0;1;1;1556
1;0;0;0;1;0;0;9;0;0;1;1;1560
1;0;0;1;0;0;0;5;0;0;1;0;1570
0;0;0;0;0;0;0;3;0;1;2;1;1570
0;0;0;0;1;0;0;5;0;0;1;1;1570
1;0;0;0;0;1;0;5;1;0;1;1;1580
1;0;0;0;1;0;0;3;0;0;1;1;1580
0;0;0;0;0;1;0;5;0;0;1;0;1580
1;0;0;0;1;0;0;3;0;1;1;1;1590
0;1;0;1;0;0;0;4;0;0;1;0;1590
0;0;0;0;0;0;0;5;0;1;1;0;1590
0;0;0;0;0;1;0;5;1;0;1;0;1590
0;0;0;0;1;0;0;14;0;0;1;1;1590
0;0;0;0;0;1;0;5;0;0;1;0;1590
0;0;0;0;0;0;0;5;0;0;1;1;1590
0;0;0;0;1;0;0;5;0;0;2;0;1590
0;0;1;0;0;1;0;2;0;1;2;0;1595
0;0;1;0;0;1;0;5;0;0;1;1;1598
1;0;0;1;0;0;0;5;0;0;2;0;1600
1;0;0;1;0;0;0;5;0;0;2;0;1600
1;0;0;0;0;1;0;5;0;0;1;1;1600
1;0;0;0;0;1;0;5;0;0;1;1;1600
1;0;0;0;0;1;0;5;0;0;1;1;1600
1;0;0;0;0;1;0;9;0;0;1;1;1600
1;0;0;0;0;1;0;5;0;0;1;0;1600
1;0;0;1;0;0;0;5;1;0;1;1;1600
1;0;0;0;0;1;0;4;0;1;1;1;1600
1;0;0;0;0;1;0;5;0;1;1;1;1600
1;0;0;0;0;1;0;4;0;0;1;1;1600
1;0;0;0;0;1;0;5;0;0;1;0;1600
0;1;0;1;0;0;0;5;0;0;1;1;1600
0;1;0;1;0;0;0;4;0;0;1;0;1600
0;0;1;1;0;0;0;5;0;0;2;0;1600
0;0;0;0;0;1;0;9;0;0;1;1;1600
0;0;0;0;0;0;0;5;0;0;1;1;1600
0;0;0;0;1;0;0;6;1;0;1;0;1600
0;0;0;0;0;0;0;5;0;0;1;1;1600
0;0;0;1;0;0;0;4;0;1;2;0;1600
0;0;0;0;0;1;0;9;0;0;1;1;1600
0;0;0;0;0;1;0;5;1;0;1;0;1600
0;0;0;1;0;0;0;4;0;0;1;1;1600
0;0;0;0;0;1;0;5;0;0;1;0;1600
0;0;0;0;0;1;0;5;0;0;1;0;1600
1;0;0;0;1;0;0;16;0;0;2;1;1610
0;0;0;1;0;0;0;5;0;1;1;1;1610
0;0;0;0;1;0;0;9;0;0;1;1;1612
0;1;0;0;1;0;0;2;1;0;2;0;1618
1;0;0;1;0;0;0;3;1;0;1;1;1620
0;1;0;1;0;0;0;4;0;0;1;0;1620
0;1;0;1;0;0;0;4;0;0;1;0;1620
0;0;1;0;1;0;0;3;0;0;1;1;1620
0;0;1;0;1;0;0;3;0;0;1;1;1620
0;0;0;0;0;1;0;5;0;1;1;1;1620
0;0;0;0;0;1;0;4;0;0;1;0;1620
1;0;0;1;0;0;0;2;1;0;2;0;1630
1;0;0;1;0;0;0;9;0;0;1;1;1630
1;0;0;1;0;0;0;9;0;0;1;1;1630
0;0;0;0;1;0;0;5;0;0;1;1;1630
0;0;0;1;0;0;0;5;0;0;1;1;1630
0;0;0;0;0;1;0;5;0;1;1;0;1630
0;0;0;0;0;1;0;5;0;0;1;0;1640
1;0;0;0;1;0;0;9;0;0;1;1;1650
1;0;0;0;1;0;0;9;0;0;1;1;1650
1;0;0;0;0;1;0;9;0;1;1;1;1650
1;0;0;0;0;0;0;2;1;0;1;0;1650
1;0;0;1;0;0;0;4;0;1;1;1;1650
1;0;0;1;0;0;0;5;0;0;1;0;1650
1;0;0;0;0;1;0;5;0;0;1;1;1650
1;0;0;0;1;0;0;9;0;0;1;1;1650
1;0;0;1;0;0;0;5;1;0;2;0;1650
1;0;0;0;1;0;0;17;0;1;1;1;1650
1;0;0;1;0;0;0;2;1;0;3;0;1650
1;0;0;0;0;1;0;5;0;1;1;1;1650
1;0;0;0;0;1;0;5;1;0;1;0;1650
0;0;1;0;0;0;1;2;0;1;2;0;1650
0;0;1;1;0;0;0;2;1;0;3;0;1650
0;0;0;0;1;0;0;5;1;0;1;1;1650
0;0;0;1;0;0;0;4;0;0;1;1;1650
0;0;0;1;0;0;0;4;0;0;1;1;1650
0;0;0;1;0;0;0;4;1;0;1;0;1650
0;0;0;0;1;0;0;9;0;0;1;1;1650
0;0;0;1;0;0;0;5;0;0;1;1;1650
0;0;0;0;0;0;1;2;0;1;2;0;1650
0;0;0;0;0;0;0;5;0;1;1;1;1650
0;0;0;0;0;0;0;5;1;0;1;1;1650
0;0;0;1;0;0;0;5;1;0;1;1;1650
0;0;0;0;0;1;0;5;0;1;1;0;1650
0;0;0;0;0;1;0;5;0;0;1;0;1650
0;0;1;0;1;0;0;17;0;0;1;1;1659
0;0;0;0;0;1;0;5;0;0;1;0;1670
0;0;1;0;1;0;0;19;0;0;1;1;1675
1;0;0;0;1;0;0;9;0;0;1;0;1680
0;1;0;0;1;0;0;11;0;0;1;1;1680
1;0;0;1;0;0;0;5;1;0;2;0;1690
1;0;0;1;0;0;0;4;0;1;1;0;1690
0;1;0;0;1;0;0;17;0;0;1;1;1690
0;1;0;0;0;1;0;5;1;0;2;1;1690
0;0;0;1;0;0;0;5;1;0;1;1;1690
0;0;0;0;0;0;0;5;0;0;1;1;1690
0;0;0;0;0;1;0;5;0;0;1;0;1690
0;0;1;0;1;0;0;17;0;0;1;0;1692
0;0;0;0;0;1;0;5;0;1;1;1;1695
1;0;0;0;1;0;0;3;0;0;1;1;1696
1;0;0;0;1;0;0;3;0;0;1;1;1696
1;0;0;1;0;0;0;5;0;1;1;1;1700
1;0;0;0;1;0;0;9;0;0;1;1;1700
1;0;0;1;0;0;0;5;0;0;1;1;1700
1;0;0;0;0;1;0;5;0;1;1;1;1700
1;0;0;0;0;1;0;5;0;0;1;1;1700
1;0;0;0;0;1;0;4;0;0;2;1;1700
1;0;0;0;0;1;0;5;0;0;1;0;1700
0;1;0;1;0;0;0;3;0;0;2;0;1700
0;1;0;0;1;0;0;14;0;0;1;1;1700
0;1;0;0;1;0;0;11;0;0;1;1;1700
0;1;0;1;0;0;0;6;0;1;1;0;1700
0;1;0;0;1;0;0;9;0;0;1;1;1700
0;1;0;0;0;1;0;5;0;0;1;0;1700
0;0;1;1;0;0;0;5;1;0;1;0;1700
0;0;0;1;0;0;0;4;0;0;1;0;1700
0;0;0;0;0;0;0;6;0;0;1;0;1700
0;0;0;0;1;0;0;15;0;0;1;1;1700
0;0;0;0;1;0;0;12;0;0;1;1;1700
0;0;0;0;0;1;0;9;0;0;2;1;1700
0;0;0;0;1;0;0;3;1;0;1;1;1700
0;0;0;0;1;0;0;5;1;0;2;0;1700
0;0;0;0;0;0;0;5;1;0;1;1;1700
0;0;0;0;1;0;0;9;0;0;1;0;1700
0;0;0;0;1;0;0;12;0;0;1;1;1700
0;0;0;1;0;0;0;13;0;0;1;1;1700
0;0;0;1;0;0;0;13;0;0;1;1;1700
1;0;0;0;1;0;0;18;0;0;1;0;1702
1;0;0;0;1;0;0;3;0;1;1;1;1708
1;0;0;0;1;0;0;3;0;0;1;1;1708
1;0;0;0;1;0;0;3;0;0;1;1;1708
1;0;0;1;0;0;0;3;0;1;1;1;1708
0;0;0;1;0;0;0;5;1;0;1;1;1710
1;0;0;0;1;0;0;3;0;0;1;1;1712
1;0;0;1;0;0;0;5;1;0;1;0;1720
0;0;0;0;0;0;0;6;0;0;1;1;1720
0;0;0;0;1;0;0;13;0;0;1;1;1720
1;0;0;0;0;1;0;4;0;0;1;0;1730
1;0;0;0;1;0;0;9;0;0;1;1;1732
1;0;0;0;1;0;0;13;0;0;1;1;1735
0;0;1;0;0;0;1;3;0;1;2;0;1740
1;0;0;1;0;0;0;5;1;0;1;0;1750
1;0;0;0;0;1;0;5;0;0;1;1;1750
1;0;0;0;0;1;0;5;0;0;1;1;1750
1;0;0;0;0;1;0;5;0;0;1;1;1750
1;0;0;0;0;1;0;5;0;0;1;0;1750
1;0;0;0;0;1;0;5;0;1;1;1;1750
1;0;0;1;0;0;0;5;0;0;2;1;1750
1;0;0;0;0;1;0;9;0;0;1;1;1750
1;0;0;0;0;1;0;5;0;0;2;1;1750
1;0;0;1;0;0;0;3;0;0;2;0;1750
1;0;0;1;0;0;0;3;1;0;2;0;1750
1;0;0;0;1;0;0;3;1;0;1;1;1750
1;0;0;0;0;1;0;4;0;0;1;1;1750
1;0;0;0;0;1;0;5;1;0;2;0;1750
1;0;0;1;0;0;0;5;0;0;2;0;1750
0;1;0;0;0;1;0;5;1;0;1;0;1750
0;1;0;1;0;0;0;3;0;0;1;0;1750
0;1;0;1;0;0;0;4;1;0;1;0;1750
0;1;0;0;0;1;0;4;0;1;1;1;1750
0;1;0;0;0;1;0;6;0;1;1;0;1750
0;0;1;0;1;0;0;17;0;0;1;0;1750
0;0;1;0;0;0;1;2;0;1;3;1;1750
0;0;0;0;0;1;0;5;1;0;1;0;1750
0;0;0;1;0;0;0;5;0;1;1;1;1750
0;0;0;1;0;0;0;5;0;1;1;1;1750
0;0;0;0;1;0;0;5;0;0;1;1;1750
0;0;0;0;1;0;0;5;0;0;1;0;1750
0;0;0;0;1;0;0;12;0;1;1;1;1750
0;0;0;0;1;0;0;16;0;0;1;1;1750
0;0;0;0;0;1;0;5;0;0;1;0;1750
0;1;0;0;1;0;0;15;0;0;1;0;1760
0;0;1;0;0;1;0;5;0;1;1;0;1760
0;0;0;0;1;0;0;4;0;0;2;1;1760
0;0;0;1;0;0;0;9;0;0;1;1;1765
0;1;0;0;1;0;0;10;0;0;1;0;1770
0;0;1;0;0;1;0;5;0;0;1;1;1770
0;0;0;0;0;1;0;5;0;0;1;0;1770
1;0;0;0;1;0;0;9;0;0;1;1;1773
1;0;0;0;1;0;0;9;0;0;1;1;1777
1;0;0;0;1;0;0;17;0;0;1;1;1780
0;1;0;1;0;0;0;4;1;0;1;0;1780
0;0;1;0;1;0;0;16;0;0;1;1;1780
0;0;0;0;0;1;0;5;0;0;1;1;1780
0;0;0;0;0;1;0;5;0;0;1;1;1780
0;0;0;1;0;0;0;4;1;0;1;0;1780
1;0;0;0;0;1;0;5;0;0;1;1;1790
0;1;0;0;1;0;0;9;0;0;1;1;1790
0;0;0;0;0;0;0;3;0;0;1;0;1790
1;0;0;1;0;0;0;4;0;0;2;0;1800
1;0;0;1;0;0;0;4;0;0;2;0;1800
1;0;0;1;0;0;0;5;0;0;1;1;1800
1;0;0;1;0;0;0;2;1;0;3;0;1800
1;0;0;0;1;0;0;17;0;0;1;1;1800
1;0;0;0;0;1;0;4;0;1;2;1;1800
1;0;0;1;0;0;0;4;0;1;1;1;1800
1;0;0;1;0;0;0;3;1;0;1;1;1800
1;0;0;0;1;0;0;3;0;0;1;1;1800
1;0;0;1;0;0;0;5;0;1;1;1;1800
1;0;0;0;1;0;0;9;0;1;1;1;1800
1;0;0;0;0;1;0;5;0;1;2;1;1800
1;0;0;0;0;1;0;5;1;0;2;0;1800
0;1;0;1;0;0;0;4;0;1;1;1;1800
0;1;0;1;0;0;0;4;0;1;2;0;1800
0;1;0;0;1;0;0;17;0;0;1;1;1800
0;1;0;1;0;0;0;4;0;1;1;1;1800
0;0;1;0;1;0;0;17;0;0;1;1;1800
0;0;1;0;1;0;0;17;0;0;1;0;1800
0;0;1;1;0;0;0;3;0;0;1;1;1800
0;0;1;0;0;1;0;5;0;0;1;1;1800
0;0;1;0;1;0;0;5;1;0;1;1;1800
0;0;1;0;1;0;0;17;0;0;1;1;1800
0;0;0;1;0;0;0;5;0;1;1;0;1800
0;0;0;1;0;0;0;5;1;0;1;1;1800
0;0;0;0;0;0;1;2;0;1;2;0;1800
0;0;0;0;0;1;0;5;1;0;1;0;1800
0;0;0;1;0;0;0;4;0;1;2;0;1800
0;0;0;0;0;1;0;9;0;1;2;1;1800
0;0;0;1;0;0;0;4;0;1;1;1;1800
0;0;0;0;0;1;0;5;0;0;1;0;1800
0;0;0;0;0;0;0;3;0;1;1;0;1800
0;0;0;1;0;0;0;9;0;0;1;1;1800
0;0;0;0;1;0;0;15;0;0;1;1;1800
0;0;0;0;0;1;0;5;0;0;1;0;1800
0;0;0;1;0;0;0;5;0;0;1;1;1800
1;0;0;1;0;0;0;9;0;0;1;1;1805
0;1;0;0;0;1;0;9;0;0;2;1;1810
1;0;0;1;0;0;0;5;1;0;1;0;1820
1;0;0;1;0;0;0;9;0;0;1;1;1820
0;1;0;0;0;1;0;5;0;0;1;1;1820
0;0;0;0;0;0;0;5;0;0;1;1;1820
0;0;0;0;1;0;0;9;0;1;1;1;1820
0;0;0;1;0;0;0;5;0;0;1;0;1820
0;0;0;0;1;0;0;5;0;0;1;1;1820
0;0;0;0;0;1;0;5;0;0;1;1;1820
1;0;0;0;1;0;0;9;0;0;1;1;1830
0;1;0;0;1;0;0;16;0;0;1;1;1830
0;0;0;0;0;0;0;3;0;1;1;1;1830
0;0;0;0;0;1;0;5;1;0;1;1;1830
0;0;0;1;0;0;0;4;0;1;1;1;1830
0;0;0;0;0;0;0;9;0;0;2;0;1832
1;0;0;0;1;0;0;9;0;0;2;0;1837
0;1;0;0;0;1;0;5;0;0;1;1;1840
0;0;0;0;0;0;0;5;0;0;1;1;1840
1;0;0;0;1;0;0;3;1;0;1;1;1845
0;0;0;0;0;0;0;9;0;0;3;0;1847
1;0;0;0;1;0;0;10;0;0;1;1;1850
1;0;0;1;0;0;0;3;0;0;1;1;1850
1;0;0;0;1;0;0;3;0;0;1;1;1850
1;0;0;0;0;1;0;5;0;1;2;1;1850
1;0;0;0;0;1;0;9;0;0;2;1;1850
1;0;0;0;1;0;0;12;0;0;1;1;1850
1;0;0;0;1;0;0;9;0;0;1;1;1850
1;0;0;1;0;0;0;9;0;1;1;0;1850
1;0;0;0;1;0;0;16;0;0;1;1;1850
1;0;0;0;0;1;0;5;1;0;2;1;1850
1;0;0;0;0;1;0;5;1;0;2;0;1850
0;1;0;0;0;1;0;5;0;1;1;1;1850
0;1;0;0;0;1;0;5;0;0;1;1;1850
0;1;0;0;0;1;0;5;0;0;1;1;1850
